# Created by Octave 3.6.3, Fri Dec 14 13:42:27 2012 BRT <root@ubuntu-VirtualBox>
# name: ds_sp3
# type: matrix
# rows: 5440
# columns: 4
 228.5714285714286 413.0362163391059 1084.697511898924 2772.768123105083
 146.9387755102041 341.733643785817 1092.840991612723 2972.759352518977
 128 1117.492179900489 2694.657969058143 3927.026250244494
 173.9130434782609 140.4733210435065 1140.451303571462 2750.016899815356
 285.7142857142857 196.3955213415847 1096.896019632391 2682.401276797504
 172.0430107526882 361.4561453785183 1092.156529286185 2732.778430589255
 173.9130434782609 1106.948258178925 2787.86889528053 4020.149954384499
 114.9700598802395 201.7098708181415 1067.775619388614 2724.451659486629
 172.0430107526882 1092.10735025339 2656.215107352322 4469.623266987488
 119.6261682242991 1105.278405235311 2621.804707842735 4342.70411529304
 222.2222222222222 372.8010247444423 1110.767135449855 2571.336990213763
 192.7710843373494 1098.186779502878 2581.100267213604 4465.878000240867
 219.1780821917808 1063.279820370353 2633.33260843375 4518.201891819804
 195.1219512195122 359.7957019540767 1083.764924175041 2577.251118060959
 200 440.3868848066115 1111.993769259778 2566.791777952878
 213.3333333333333 490.6624761832988 1122.750517646537 2529.853865050582
 115.9420289855072 482.1391419914926 1062.202464060328 2480.151666606014
 146.3414634146341 410.7913826117129 901.8443313533309 2523.474131439766
 109.5890410958904 755.9951915938632 2447.886231975047 3616.49713584828
 122.1374045801527 1169.680839773933 3731.188446244371 4601.915629204491
 231.8840579710145 104.4208738700738 1322.650131120957 2593.232998564582
 246.1538461538462 1452.56157748957 2794.938507841217 4043.39257662862
 210.5263157894737 1343.566699186886 2782.607496173789 4069.565797519613
 271.1864406779661 1446.938270343331 2718.402373334869 3846.66894288867
 126.232741617357 1453.499399263225 3643.680055448702 4628.143277623579
 271.1864406779661 224.6720639415999 1289.502629675468 2482.090224904387
 134.453781512605 283.3810666707395 1197.309936136896 2540.944349252048
 128 314.9585892243929 1239.788385504899 2557.401720450084
 116.7883211678832 341.4420897170357 1302.991697184704 2620.884322594875
 107.1428571428571 371.8250824424283 1330.042312489139 2715.319055848041
 113.960113960114 399.4864547912291 1326.86629646753 2618.135975690893
 112.7554615926709 400.854025748015 1347.330725477516 2604.278617199119
 116.6180758017493 404.2252587793445 1383.457068794938 2719.64884676993
 110.1759755164499 409.7882173523278 1386.550659597915 2804.359189826978
 104.2036708111308 408.402976432622 1355.352515165985 2744.183420451961
 104.7619047619048 413.3205205571625 1314.825606866006 2681.275375233456
 110.9570041608877 414.4471086959631 1316.847809145624 2751.21209672661
 122.1374045801527 401.3339766730907 1320.140310104344 2780.611274435464
 112.3595505617977 362.1268385325083 1298.184121379029 2721.7754124739
 111.8881118881119 300.8551904736816 1303.803815421808 2736.491526631541
 181.8181818181818 200.6802857607065 1236.784915195696 2562.266780007244
 133.3333333333333 251.7712283925445 1123.423267715079 2507.154686246588
 115.1079136690647 290.7023908603756 1213.403618257492 2560.98115955222
 113.4751773049645 290.2426065665679 1210.456138256571 2523.323084937927
 149.5327102803738 325.6912971145042 1159.871056403563 2598.138002773548
 111.8881118881119 360.2703820600112 1104.185878883906 2500.782073909396
 120 312.0034104384918 1124.651955282487 2361.07753401958
 117.6470588235294 271.0504631725826 1211.472370243911 2394.587802075853
 93.56725146198831 217.1292712244848 1226.743388391812 2244.906616723486
 90.14084507042253 177.5288210467227 1214.666726542125 2305.806827049727
 109.0289608177172 190.5219985287079 1208.033409024284 2570.047426032887
 87.19346049046321 1151.718707439288 2655.75006745235 3674.55600198501
 85.56149732620321 1202.590879925687 2504.013963688627 3746.571287536974
