# Created by Octave 3.6.3, Fri Dec 14 15:14:31 2012 BRT <root@ubuntu-VirtualBox>
# name: ds_sp1
# type: matrix
# rows: 17
# columns: 4
 190.4761904761905 471.9948430733808 974.7486692929157 2413.205656390762
 97.5609756097561 419.1702515334284 2482.323366751689 3287.323168908604
 152.3809523809524 471.0832909365916 2531.632555175877 3247.990506711463
 122.1374045801527 298.754666896965 1237.390411458527 2640.884741245552
 130.3462321792261 215.2650960778987 1389.353967088574 2656.105439645052
 130.3462321792261 210.4444191995004 1366.726772883728 2708.793029628398
 138.728323699422 210.8297197293409 1332.286817474934 2772.366338552026
 129.0322580645161 210.7744624212228 1314.99009373799 2814.8756632689
 111.4982578397212 207.4855053326745 1294.708290630731 2875.64106898433
 109.5890410958904 240.9193704492159 1260.898296492371 3073.685389431939
 108.843537414966 404.7403707909712 1215.064571953244 3084.579916044993
 134.2486651411137 471.497967740112 1197.418594201022 3088.247737654373
 133.5807050092764 492.6840248643837 1157.494735216678 3182.948107075179
 111.8881118881119 486.3970580277147 1080.29579439092 2530.305624116843
 131.5068493150685 471.3107844812717 1065.877845040839 2505.717925591822
 129.8174442190669 442.4387319731534 1056.413944892687 2629.002432888848
 127.8538812785388 397.8952349383446 1101.889038738179 2647.10334229742


